InstanceID,Run,Fitness,BestKnown
990,0,-70729.00,-70459.00
990,1,-70529.00,-70459.00
990,2,-70617.00,-70459.00
990,3,-70003.00,-70459.00
990,4,-70349.00,-70459.00
990,5,-69807.00,-70459.00
990,6,-70669.00,-70459.00
990,7,-70017.00,-70459.00
990,8,-70305.00,-70459.00
990,9,-70683.00,-70459.00
990,10,-69691.00,-70459.00
990,11,-70483.00,-70459.00
990,12,-70477.00,-70459.00
990,13,-70843.00,-70459.00
990,14,-71021.00,-70459.00
990,15,-70643.00,-70459.00
990,16,-70499.00,-70459.00
990,17,-70115.00,-70459.00
990,18,-69979.00,-70459.00
990,19,-69391.00,-70459.00
990,20,-70019.00,-70459.00
990,21,-70199.00,-70459.00
990,22,-69771.00,-70459.00
990,23,-69747.00,-70459.00
990,24,-69793.00,-70459.00
990,25,-70395.00,-70459.00
990,26,-70345.00,-70459.00
990,27,-69289.00,-70459.00
990,28,-70507.00,-70459.00
990,29,-69553.00,-70459.00
991,0,-97908.00,-102182.00
991,1,-98434.00,-102182.00
991,2,-98402.00,-102182.00
991,3,-96958.00,-102182.00
991,4,-99942.00,-102182.00
991,5,-98654.00,-102182.00
991,6,-98522.00,-102182.00
991,7,-98496.00,-102182.00
991,8,-99814.00,-102182.00
991,9,-99176.00,-102182.00
991,10,-99186.00,-102182.00
991,11,-100742.00,-102182.00
991,12,-98916.00,-102182.00
991,13,-98870.00,-102182.00
991,14,-100064.00,-102182.00
991,15,-101044.00,-102182.00
991,16,-99834.00,-102182.00
991,17,-98348.00,-102182.00
991,18,-99486.00,-102182.00
991,19,-100912.00,-102182.00
991,20,-98326.00,-102182.00
991,21,-100028.00,-102182.00
991,22,-98908.00,-102182.00
991,23,-98326.00,-102182.00
991,24,-99252.00,-102182.00
991,25,-97600.00,-102182.00
991,26,-100282.00,-102182.00
991,27,-98954.00,-102182.00
991,28,-99192.00,-102182.00
991,29,-97952.00,-102182.00
992,0,-110229.00,-112475.00
992,1,-109499.00,-112475.00
992,2,-108991.00,-112475.00
992,3,-110149.00,-112475.00
992,4,-109251.00,-112475.00
992,5,-110149.00,-112475.00
992,6,-108219.00,-112475.00
992,7,-109635.00,-112475.00
992,8,-108273.00,-112475.00
992,9,-108073.00,-112475.00
992,10,-109597.00,-112475.00
992,11,-110119.00,-112475.00
992,12,-109241.00,-112475.00
992,13,-110089.00,-112475.00
992,14,-108663.00,-112475.00
992,15,-108685.00,-112475.00
992,16,-108959.00,-112475.00
992,17,-107877.00,-112475.00
992,18,-108073.00,-112475.00
992,19,-110421.00,-112475.00
992,20,-111153.00,-112475.00
992,21,-109443.00,-112475.00
992,22,-109493.00,-112475.00
992,23,-109923.00,-112475.00
992,24,-109459.00,-112475.00
992,25,-109833.00,-112475.00
992,26,-110407.00,-112475.00
992,27,-108367.00,-112475.00
992,28,-108639.00,-112475.00
992,29,-109391.00,-112475.00
993,0,-94674.00,-96038.00
993,1,-94460.00,-96038.00
993,2,-95394.00,-96038.00
993,3,-94552.00,-96038.00
993,4,-94076.00,-96038.00
993,5,-93338.00,-96038.00
993,6,-94146.00,-96038.00
993,7,-94442.00,-96038.00
993,8,-94380.00,-96038.00
993,9,-95100.00,-96038.00
993,10,-93930.00,-96038.00
993,11,-94368.00,-96038.00
993,12,-93506.00,-96038.00
993,13,-94092.00,-96038.00
993,14,-94098.00,-96038.00
993,15,-95128.00,-96038.00
993,16,-95104.00,-96038.00
993,17,-94962.00,-96038.00
993,18,-94802.00,-96038.00
993,19,-95050.00,-96038.00
993,20,-94644.00,-96038.00
993,21,-94936.00,-96038.00
993,22,-94012.00,-96038.00
993,23,-94128.00,-96038.00
993,24,-94938.00,-96038.00
993,25,-94178.00,-96038.00
993,26,-95706.00,-96038.00
993,27,-94664.00,-96038.00
993,28,-94620.00,-96038.00
993,29,-95800.00,-96038.00
994,0,-41676.00,-41790.00
994,1,-41522.00,-41790.00
994,2,-41298.00,-41790.00
994,3,-41952.00,-41790.00
994,4,-41166.00,-41790.00
994,5,-41684.00,-41790.00
994,6,-41140.00,-41790.00
994,7,-41214.00,-41790.00
994,8,-41280.00,-41790.00
994,9,-41670.00,-41790.00
994,10,-41952.00,-41790.00
994,11,-41242.00,-41790.00
994,12,-41314.00,-41790.00
994,13,-42036.00,-41790.00
994,14,-41796.00,-41790.00
994,15,-41874.00,-41790.00
994,16,-41900.00,-41790.00
994,17,-41346.00,-41790.00
994,18,-41660.00,-41790.00
994,19,-41768.00,-41790.00
994,20,-41360.00,-41790.00
994,21,-42060.00,-41790.00
994,22,-41432.00,-41790.00
994,23,-41602.00,-41790.00
994,24,-41600.00,-41790.00
994,25,-41444.00,-41790.00
994,26,-41888.00,-41790.00
994,27,-41266.00,-41790.00
994,28,-41138.00,-41790.00
994,29,-41560.00,-41790.00
995,0,-71861.00,-72707.00
995,1,-70873.00,-72707.00
995,2,-72383.00,-72707.00
995,3,-70387.00,-72707.00
995,4,-70993.00,-72707.00
995,5,-70803.00,-72707.00
995,6,-71843.00,-72707.00
995,7,-71063.00,-72707.00
995,8,-70127.00,-72707.00
995,9,-70923.00,-72707.00
995,10,-70879.00,-72707.00
995,11,-70613.00,-72707.00
995,12,-71843.00,-72707.00
995,13,-70595.00,-72707.00
995,14,-70881.00,-72707.00
995,15,-71587.00,-72707.00
995,16,-72217.00,-72707.00
995,17,-71797.00,-72707.00
995,18,-72167.00,-72707.00
995,19,-71307.00,-72707.00
995,20,-71105.00,-72707.00
995,21,-71333.00,-72707.00
995,22,-70665.00,-72707.00
995,23,-71037.00,-72707.00
995,24,-72203.00,-72707.00
995,25,-72331.00,-72707.00
995,26,-70987.00,-72707.00
995,27,-71683.00,-72707.00
995,28,-70385.00,-72707.00
995,29,-71419.00,-72707.00
996,0,-113729.00,-115145.00
996,1,-113349.00,-115145.00
996,2,-113941.00,-115145.00
996,3,-113611.00,-115145.00
996,4,-112075.00,-115145.00
996,5,-113273.00,-115145.00
996,6,-113497.00,-115145.00
996,7,-114363.00,-115145.00
996,8,-113467.00,-115145.00
996,9,-112453.00,-115145.00
996,10,-112861.00,-115145.00
996,11,-113013.00,-115145.00
996,12,-113227.00,-115145.00
996,13,-113257.00,-115145.00
996,14,-114107.00,-115145.00
996,15,-114123.00,-115145.00
996,16,-113247.00,-115145.00
996,17,-113121.00,-115145.00
996,18,-112677.00,-115145.00
996,19,-112893.00,-115145.00
996,20,-113695.00,-115145.00
996,21,-114639.00,-115145.00
996,22,-113003.00,-115145.00
996,23,-113577.00,-115145.00
